,Study_ID,Study_Name,Location_ID,Location_Description,Instrument_ID,Field_Collection_Type,Field_Collector,Time_Zone,Field_Collection_Date,Field_Collection_Time,Field_Collection_Date_Time,Field_Collection_Comment,Matrix,Source,Z,Depth_Value_Units,Result_Parameter_Name,Result_Value,Result_Value_Units,Result_Data_Qualifier,Result_Method,Result_Method_Description,Result_Comment,Result_Data_Review_Status,Lat,Lon,Continuous_Result_System_ID,dtUTC,j,i,mod_dissolved_oxygen,k
111,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,03/19/2024,20:27:39.3833333,3/19/2024 8:27:39 PM,,Water,Salt/Marine Water,17.5,m,Dissolved Oxygen,1.79244596648216,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242420711,2024-03-19 20:27:39.383333,71,138,,-1
112,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,03/19/2024,20:27:40.6666667,3/19/2024 8:27:40 PM,,Water,Salt/Marine Water,18.0,m,Dissolved Oxygen,1.72828796768188,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242420712,2024-03-19 20:27:40.666666,71,138,,-1
113,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,03/19/2024,20:27:41.9500000,3/19/2024 8:27:41 PM,,Water,Salt/Marine Water,18.5,m,Dissolved Oxygen,1.68656996846199,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242420713,2024-03-19 20:27:41.950000,71,138,,-1
114,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,03/19/2024,20:27:43.2366667,3/19/2024 8:27:43 PM,,Water,Salt/Marine Water,19.0,m,Dissolved Oxygen,1.66127396893501,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242420714,2024-03-19 20:27:43.236666,71,138,,-1
115,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,03/19/2024,20:27:44.5200000,3/19/2024 8:27:44 PM,,Water,Salt/Marine Water,19.5,m,Dissolved Oxygen,1.63536596941948,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242420715,2024-03-19 20:27:44.520000,71,138,,-1
116,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,03/19/2024,20:27:45.8033333,3/19/2024 8:27:45 PM,,Water,Salt/Marine Water,20.0,m,Dissolved Oxygen,1.56824997067451,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242420716,2024-03-19 20:27:45.803333,71,138,,-1
117,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:01,4/23/2024 9:21:01 PM,,Water,Salt/Marine Water,1.0,m,Dissolved Oxygen,10.1213578107357,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493679,2024-04-23 21:21:01.000000,71,138,279.0359802246094,0
118,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:02.3866667,4/23/2024 9:21:02 PM,,Water,Salt/Marine Water,1.5,m,Dissolved Oxygen,10.1699098098278,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493680,2024-04-23 21:21:02.386666,71,138,288.3738098144531,1
119,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:03.7733333,4/23/2024 9:21:03 PM,,Water,Salt/Marine Water,2.0,m,Dissolved Oxygen,10.1175838108063,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493681,2024-04-23 21:21:03.773333,71,138,288.3738098144531,1
120,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:05.1566667,4/23/2024 9:21:05 PM,,Water,Salt/Marine Water,2.5,m,Dissolved Oxygen,10.2712978079319,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493682,2024-04-23 21:21:05.156666,71,138,293.55767822265625,2
121,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:06.5433333,4/23/2024 9:21:06 PM,,Water,Salt/Marine Water,3.0,m,Dissolved Oxygen,10.3639138062,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493683,2024-04-23 21:21:06.543333,71,138,293.55767822265625,2
122,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:07.9300000,4/23/2024 9:21:07 PM,,Water,Salt/Marine Water,3.5,m,Dissolved Oxygen,10.3705438060761,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493684,2024-04-23 21:21:07.930000,71,138,288.6412048339844,3
123,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:09.3166667,4/23/2024 9:21:09 PM,,Water,Salt/Marine Water,4.0,m,Dissolved Oxygen,10.3437178065777,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493685,2024-04-23 21:21:09.316666,71,138,288.6412048339844,3
124,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:10.7033333,4/23/2024 9:21:10 PM,,Water,Salt/Marine Water,4.5,m,Dissolved Oxygen,10.3455538065434,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493686,2024-04-23 21:21:10.703333,71,138,278.6338806152344,4
125,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:12.0866667,4/23/2024 9:21:12 PM,,Water,Salt/Marine Water,5.0,m,Dissolved Oxygen,10.4204218051434,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493687,2024-04-23 21:21:12.086666,71,138,278.6338806152344,4
126,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:13.4733333,4/23/2024 9:21:13 PM,,Water,Salt/Marine Water,5.5,m,Dissolved Oxygen,10.4722378041744,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493688,2024-04-23 21:21:13.473333,71,138,252.2727508544922,5
127,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:14.8600000,4/23/2024 9:21:14 PM,,Water,Salt/Marine Water,6.0,m,Dissolved Oxygen,10.5123238034248,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493689,2024-04-23 21:21:14.860000,71,138,252.2727508544922,5
128,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:16.2466667,4/23/2024 9:21:16 PM,,Water,Salt/Marine Water,6.5,m,Dissolved Oxygen,10.5183418033123,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493690,2024-04-23 21:21:16.246666,71,138,208.29067993164062,6
129,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:17.6300000,4/23/2024 9:21:17 PM,,Water,Salt/Marine Water,7.0,m,Dissolved Oxygen,10.6796038002968,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493691,2024-04-23 21:21:17.630000,71,138,208.29067993164062,6
130,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:19.0166667,4/23/2024 9:21:19 PM,,Water,Salt/Marine Water,7.5,m,Dissolved Oxygen,10.6854178001881,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493692,2024-04-23 21:21:19.016666,71,138,141.0701904296875,7
131,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:20.4033333,4/23/2024 9:21:20 PM,,Water,Salt/Marine Water,8.0,m,Dissolved Oxygen,10.4780518040657,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493693,2024-04-23 21:21:20.403333,71,138,141.0701904296875,7
132,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:21.7900000,4/23/2024 9:21:21 PM,,Water,Salt/Marine Water,8.5,m,Dissolved Oxygen,11.2378497898579,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493694,2024-04-23 21:21:21.790000,71,138,104.88516998291016,8
133,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:23.1766667,4/23/2024 9:21:23 PM,,Water,Salt/Marine Water,9.0,m,Dissolved Oxygen,11.8910577776432,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493695,2024-04-23 21:21:23.176666,71,138,104.88516998291016,8
134,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:24.5600000,4/23/2024 9:21:24 PM,,Water,Salt/Marine Water,9.5,m,Dissolved Oxygen,11.764271780014,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493696,2024-04-23 21:21:24.560000,71,138,104.7176513671875,9
135,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:25.9466667,4/23/2024 9:21:25 PM,,Water,Salt/Marine Water,10.0,m,Dissolved Oxygen,11.0115117940903,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493697,2024-04-23 21:21:25.946666,71,138,104.7176513671875,9
136,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:27.3333333,4/23/2024 9:21:27 PM,,Water,Salt/Marine Water,10.5,m,Dissolved Oxygen,10.5625078024864,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493698,2024-04-23 21:21:27.333333,71,138,104.53341674804688,10
137,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,04/23/2024,21:21:28.7200000,4/23/2024 9:21:28 PM,,Water,Salt/Marine Water,11.0,m,Dissolved Oxygen,10.2950638074875,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242493699,2024-04-23 21:21:28.720000,71,138,104.53341674804688,10
